evaluation_split,method,direction_id,alpha,clean_model_nll,dist_1,dist_2,dist_3,repetition_rate,kl,activation_norm_ratio,concept_score,max_feature_activation,feature_active_fraction
new_unseen_v3_holdout,conditioned_reconstruction,22759,0.0,2.4998932480812073,0.821875,0.9743589743589745,0.9967105263157895,0.003289473684210526,0.0,1.0,0.0,0.0,0.0
new_unseen_v3_holdout,conditioned_reconstruction,22759,0.1,2.5190540850162506,0.765625,0.9487179487179487,0.986842105263158,0.013157894736842105,0.00865752823301591,1.019883707165718,0.0025879149325191975,0.1035165935754776,0.0031250000465661287
new_unseen_v3_holdout,conditioned_reconstruction,22759,0.25,2.7094975113868713,0.828125,0.9935897435897436,1.0,0.0,0.07144762109965086,1.0557812303304672,0.0,0.0,0.0
new_unseen_v3_holdout,conditioned_reconstruction,22759,0.5,3.0548468828201294,0.803125,0.9743589743589743,1.0,0.0,0.19464905187487602,1.1727106273174286,0.0,0.0,0.0
new_unseen_v3_holdout,conditioned_reconstruction,22759,1.0,4.465220928192139,0.575,0.9262820512820513,0.9638157894736843,0.03618421052631579,0.5272082723677158,1.420519158244133,0.010642028413712978,0.42568111419677734,0.0031250000465661287
new_unseen_v3_holdout,conditioned_reconstruction,22759,2.0,5.218707263469696,0.459375,0.8814102564102564,0.993421052631579,0.006578947368421052,0.7265711650252342,2.1188840866088867,0.09043567290063947,1.3348121494054794,0.037500001257285476
new_unseen_v3_holdout,relative_raw,7812,0.0,2.4998932480812073,0.821875,0.9743589743589745,0.9967105263157895,0.003289473684210526,0.0,1.0,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,7812,0.1,2.4872258603572845,0.784375,0.9647435897435898,0.993421052631579,0.006578947368421052,0.0022805468215665314,1.0036981478333473,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,7812,0.25,2.5398935079574585,0.775,0.9551282051282051,0.9835526315789473,0.01644736842105263,0.023093485564459115,1.0285597890615463,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,7812,0.5,2.794973611831665,0.80625,0.9583333333333334,0.9736842105263158,0.02631578947368421,0.11565034091472626,1.1109602898359299,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,7812,1.0,5.337829291820526,0.4,0.8173076923076923,0.944078947368421,0.05592105263157894,0.8506881408393383,1.4426942616701126,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,7812,2.0,6.022208780050278,0.403125,0.8205128205128205,0.9046052631578947,0.09539473684210527,1.387069083750248,2.2888837456703186,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,11750,0.0,2.4998932480812073,0.821875,0.9743589743589745,0.9967105263157895,0.003289473684210526,0.0,1.0,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,11750,0.1,2.5789260864257812,0.834375,0.9647435897435898,0.9868421052631579,0.013157894736842105,0.002319410312338732,1.012503758072853,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,11750,0.25,2.491644412279129,0.803125,0.9583333333333334,0.9835526315789473,0.01644736842105263,0.05251776915974915,1.0476059466600418,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,11750,0.5,2.774702876806259,0.840625,0.9775641025641025,0.9967105263157895,0.003289473684210526,0.14948788261972368,1.1554343104362488,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,11750,1.0,4.5208892822265625,0.575,0.9102564102564102,0.986842105263158,0.013157894736842105,0.6815371038392186,1.444211721420288,0.004325312562286854,0.1482958346605301,0.0062500000931322575
new_unseen_v3_holdout,relative_raw,11750,2.0,5.383400499820709,0.3625,0.7980769230769231,0.9111842105263158,0.08881578947368421,0.9744509505107999,2.309134155511856,0.0,0.0,0.0
new_unseen_v3_holdout,relative_raw,16777,0.0,2.4998932480812073,0.821875,0.9743589743589745,0.9967105263157895,0.003289473684210526,0.0,1.0,0.0,0.0,0.0
